Date,Open,High,Low,Close,Volume,Return,MA5,MA10,MA20,Price_Change,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,Target
2020-03-10,-1.8271388256786552,-1.8020757864540442,-1.8413491979175205,-1.7916406966771394,1.927732103597539,0.24126234131189772,-1.7363399333232836,-1.7893082839276684,-1.7825580883208063,0.7413168970865299,-0.6691664755987705,-0.4996111142305419,-0.42937831345107336,-1.8069866817277993,-1.8133104662795247,1
2020-03-11,-1.782288978200033,-1.793140759109644,-1.8352417184495655,-1.8214318421444904,1.4586782560166192,-0.8002402857803105,-1.758222457507973,-1.801534841084589,-1.7917231921750016,-0.9434942892511043,-1.015058031636559,-0.5499191639733783,-0.4571975491818041,-1.8063748947954386,-1.8335515246566103,0
2020-03-12,-1.8420886989278817,-1.8616418569791573,-1.9268523233419872,-1.8690979173545905,3.9313398264505777,-1.3015894181155447,-1.7925247775390418,-1.8165123751566379,-1.8044611206250274,-0.6739244665826525,-1.1433146541676908,-0.6266617578692235,-0.49524558198762847,-1.8054987468400756,-1.8617111180110208,0
2020-03-13,-1.9856084688979108,-1.8914255614707802,-2.0154097902371473,-1.8929315611154864,5.688724229430201,-0.6685204364904461,-1.8220958136241625,-1.8324069637265932,-1.8184418082353326,2.021772650289913,-1.1972418688071977,-0.7025625459787972,-0.5413031174139645,-1.8063434053207261,-1.8906643170955466,0
2020-03-16,-1.9258082340263363,-1.9092947707948758,-1.997087090984861,-1.973367330594216,3.4661073040515182,-2.287299097757819,-1.8563980734878263,-1.8534978178390111,-1.8366166631469831,-1.1456715764630474,-1.3071078368806095,-0.826439498357743,-0.6036412859963275,-1.7973262734245825,-1.939244361508435,0
2020-03-17,-2.045407430333594,-1.9956655236794079,-2.0612143597296844,-2.0240123587094927,4.307043794007215,-1.5104740276202597,-1.9025287838859815,-1.88375862609829,-1.8563449354021617,0.4043547001370868,-1.4768044559583566,-0.9605443839920152,-0.6811084857758866,-1.7842612211867972,-1.9955213403776826,0
2020-03-18,-2.018497760540194,-2.0194921444925,-2.0917513776302235,-2.071678534945566,4.119776933630263,-1.4667195252750687,-1.9522080675505067,-1.9207440480497087,-1.8756071808739405,-1.2804564120921633,-1.512772401190412,-1.0986083958951107,-0.771493472663749,-1.7642403584098914,-2.0583264176488685,0
2020-03-19,-2.108516541456922,-2.121014759357437,-2.227417966254048,-2.1288314542754674,6.209974101109174,-1.8127448116865206,-2.0037706912697333,-1.9651217862719041,-1.8992476190989418,-0.5443739091381558,-1.562362500522114,-1.2466182133638937,-0.8742593318933426,-1.7488661204515294,-2.125458622872107,0
2020-03-20,-2.069269314656521,-2.0187691636498233,-2.101001284151464,-1.9964772242749858,6.0583214594091785,4.358746666121321,-2.024326704676956,-1.9910290422842232,-1.9156760390743963,1.5650750688418755,-0.8265901822276148,-1.2339586293799365,-0.9538660040512339,-1.7606732875370692,-2.1477834270583154,1
2020-03-23,-2.0783263319993828,-2.063877463024374,-2.1256679222769344,-2.0867186758485134,2.1453862023473294,-2.729717911090291,-2.046829354248913,-2.0203876290434537,-1.9366545876456291,-0.2721869714816408,-1.1489338815410348,-1.2917350225849693,-1.0294404751455173,-1.7671356045680255,-2.185609820325288,0
2020-03-24,-2.0119082972973863,-1.9947115987727229,-2.039334849284751,-2.0115176682558555,2.4097675272969137,2.4085681295960395,-2.044348892811447,-2.042947468217685,-1.9521585238880954,-0.0680467336987994,-0.9168705104356515,-1.2580171411773946,-1.0829609736658032,-1.7810595870565558,-2.2036700310651973,1
2020-03-25,-1.9605850112464842,-1.9586248514121034,-1.9900014462346227,-1.9543646478999805,2.2890161188799003,1.744981853053155,-2.021059594531055,-2.0565866533369395,-1.965303664094034,0.06804673767750306,-0.7669602007954903,-1.1688955590017716,-1.1074371620468941,-1.8019870872911865,-2.2091158986389683,1
2020-03-26,-1.9424707434473267,-1.9586246516034465,-1.9807512495727457,-1.9363161555333264,1.0070857301801646,0.5321531662002078,-1.982841218779835,-2.063483385777811,-1.976420310086415,0.06804674575111735,-0.6183657042026169,-1.0719627201217254,-1.1070706295465491,-1.8215613591650857,-2.2116920156453688,1
2020-03-27,-1.9152996283275896,-1.9225379857367764,-1.9961678995275975,-1.9784288329343063,1.7736288540627807,-1.2283729945062427,-1.979258229757819,-2.07225558546848,-1.9889561339825177,-1.4970284157331377,-0.5890158426431837,-1.0233400494815377,-1.0967715634956363,-1.8406248964702272,-2.2178523390528593,0
2020-03-30,-2.0390793970566605,-2.0247838061846415,-2.060918169896353,-2.0115176682558555,0.829472827645341,-0.9899067122339863,-1.9643292325101975,-2.0761698902540595,-2.0016639200601944,0.5443738695903952,-0.6839920532176701,-1.0051463295694578,-1.084788332799235,-1.8562660418633656,-2.228081811888919,0
2020-03-31,-1.9817181889085391,-1.994711601226884,-2.017751531148098,-1.9724130392406605,0.8139540461997622,1.1939328416416215,-1.9565661330834003,-2.0708756916831104,-2.014352115176185,0.13609346719492718,-0.4995294131750332,-0.9468844060452837,-1.0632123340767519,-1.882324088495809,-2.2270021193473992,1
2020-04-01,-1.960585007145849,-1.9796753937466547,-2.005418100603485,-1.9874531801436075,0.6056338752716367,-0.448308380607797,-1.9631349095214594,-2.0622339933502567,-2.028756581784808,-0.6804673784463957,-0.42843335345962325,-0.9060206858994363,-1.0375424267101814,-1.9164591528725377,-2.2208524745926725,0
2020-04-06,-1.9817178880363981,-1.9856896365751389,-2.014667895731213,-1.9633885910053848,1.1780216142666502,0.7239092160763596,-1.9685093629707806,-2.0452592080369105,-2.042682942536316,0.3402337300887898,-0.29951876328253246,-0.844458214193231,-1.0043379076425314,-1.960284485861518,-2.203200096596055,1
2020-04-07,-1.9183188579943686,-1.9345670884667387,-1.9499181386301634,-1.9182680672705696,0.8115167388145779,1.3376052511821361,-1.9565661731950035,-2.037234784236166,-2.0517711153863547,-0.06804673750258168,0.04535234079986483,-0.7486108377986949,-0.9580503974203224,-1.9934582598023614,-2.1867330706848045,1
2020-04-08,-1.909262028456431,-1.925545629519619,-1.9345016872974006,-1.9062360757793813,0.2874732426338249,0.34723746030116726,-1.9356655409478896,-2.018716890333625,-2.057280426737607,0.0,0.2407354476452242,-0.6564667958492983,-0.9020585944044551,-2.0131315476957425,-2.1772231911254227,1
2020-04-09,-1.8941667679693661,-1.9105093211923845,-1.9375848118769634,-1.9182680672705696,-0.2085176777853566,-0.34480074711325526,-1.9249166139934457,-2.0091492853853454,-2.0638831655519434,-0.6124206375232522,0.37180497514986904,-0.5897344455893212,-0.8435326956780984,-2.0392106562510794,-2.163120413231196,0
2020-04-10,-1.939451629527164,-1.9465956638787214,-1.9591678210308727,-1.9393241028931363,-0.22623098522128496,-0.6076670133074369,-1.9153619699161364,-2.0076060938723326,-2.070030428993544,-0.0680467498686275,0.5200208859926657,-0.5517325046753302,-0.7888917918303485,-2.0622814749601073,-2.151298487307162,0
2020-04-13,-1.9485089673010723,-1.949603189766655,-1.9622514620901155,-1.9453405027426278,-0.4698924264698078,-0.17580462296159285,-1.9117790410615259,-2.0085320108532354,-2.0740059508375794,0.0,0.10378965326822569,-0.5232497397795532,-0.7393177774466613,-2.075458815992152,-2.1455382486203805,0
2020-04-14,-1.9334141156151672,-1.925545629519619,-1.9530016752317019,-1.9062360757793813,0.812593400569917,1.1467697180117025,-1.909390435195653,-2.001124882315555,-2.074699688968329,0.5443738354167209,0.732501446330716,-0.46223066524139417,-0.6871018041704336,-2.078061721600131,-2.1442048740616833,1
2020-04-15,-1.8971854787879876,-1.9075017994578105,-1.916001184292675,-1.8911953287205883,1.1213347126445699,0.43102264714958427,-1.9064045274447996,-1.9887795575209972,-2.070414989193864,0.06804674929982228,0.5408163710439511,-0.39791601214264,-0.6320940844663161,-2.067109982715835,-2.146897323546703,1
2020-04-16,-1.921337771569357,-1.9075020010954982,-1.934501380429481,-1.8972116275441055,0.7646728445407672,-0.1709097997389325,-1.902224376928415,-1.9810637347071378,-2.063803210828505,0.47632718974644117,0.2473373374067744,-0.35058238576949025,-0.5783473972931327,-2.057694656613947,-2.142956614541868,0
2020-04-17,-1.7975577217318497,-1.787212569193827,-1.8265841772691493,-1.7768890859568895,4.068240486537192,3.4300293513935434,-1.8699775760092816,-1.9594594163166628,-2.0484319863627936,0.40828057788339994,0.6498209388608431,-0.20403496070698077,-0.5051928855118036,-2.0245074714024094,-2.146015721566407,1
2020-04-20,-1.7703873218371242,-1.784206058237685,-1.8142515596376236,-1.791930035067631,0.45463690718381256,-0.4007929659771524,-1.839522339796462,-1.941867408298593,-2.030864914830124,-0.5443738955578937,0.8385476208799892,-0.10257297041361588,-0.4257899939514071,-2.0134238296943736,-2.12047583425028,0
2020-04-21,-1.8156722775781193,-1.829314158948271,-1.8697513174160627,-1.846074703959799,1.423145189358103,-1.454646990278749,-1.827579029685875,-1.9344602175680494,-2.0230224669138073,-0.7485141941319544,0.689677868403067,-0.07261394018005382,-0.3561025885474014,-2.002411971676176,-2.115632926426727,0
2020-04-22,-1.8519004151880656,-1.8684080336570135,-1.888251308175334,-1.8520908007313674,0.49371473641502744,-0.16655905213423175,-1.8198159503148799,-1.9289047986064487,-2.010788251114323,-0.06804674497378314,0.520788657141951,-0.05591282167642916,-0.2969158407425936,-2.0063048202059255,-2.085286432591503,0
2020-04-23,-1.8186913927964914,-1.8383359258910772,-1.866668089118827,-1.843066756599989,0.36272930670816245,0.2506855626146228,-1.8090670434162375,-1.9211889861580664,-2.002004704812381,-0.6124206692513305,0.6587789617673747,-0.0363119412317886,-0.2455328918997901,-2.000833742973844,-2.072439947455831,1
2020-04-24,-1.8458623920188693,-1.856379148699123,-1.8666679839874887,-1.8520908007313674,-0.28621639833873047,-0.24941306153120685,-1.8239961810544711,-1.9122386661073731,-1.9966718332757845,-0.2041402349213579,0.5066838240249287,-0.03083908113694175,-0.20330030642700472,-1.9945217564416653,-2.0678746661134113,0
2020-04-27,-1.8307673396139272,-1.8473574904864263,-1.8543346614779377,-1.8280264136450934,0.31545141298181467,0.6685023175720335,-1.8311620788752958,-1.9002019941270865,-1.991025274568855,0.0,0.42018366694730974,-0.00682974063479698,-0.16457349376727226,-1.9850069308613703,-2.0661035693224608,1
2020-04-28,-1.827748428061417,-1.84735759011863,-1.8635847583150096,-1.8370506598284204,0.2625271410793264,-0.24732619410053716,-1.8293706144479904,-1.893103425114382,-1.9836533837470562,-0.27218696395519426,0.3000022492420682,0.0017566048310685377,-0.13182510955448387,-1.9800713311311164,-2.0556935980571516,0
2020-04-29,-1.8247295206125482,-1.8293143681572148,-1.8420015412098287,-1.8220105189254736,0.5836720861862386,0.4142883067246398,-1.8233990396159037,-1.8860049182945406,-1.973771900742126,0.0,0.455529371048073,0.01974847472980271,-0.10192395832323907,-1.9792652983732897,-2.0354557127978934,1
2020-04-30,-1.8066159597168663,-1.8082643314676603,-1.8204187359715949,-1.7889224918117186,1.1169807911991696,0.9038059121986445,-1.8126502530520714,-1.8748942254880203,-1.964204141782154,0.3402335908456811,0.7441966675690731,0.061101253110248326,-0.06949328476235359,-1.9699902965562979,-2.0250483897628198,1
2020-05-04,-1.8519004165652393,-1.8593863713197074,-1.8666679853916157,-1.846074703959799,1.9099852077074226,-1.53292660554878,-1.8114559300633333,-1.8819928152316792,-1.9568322351569447,0.06804674492108366,0.383805081256604,0.039302388366194575,-0.04803461081922475,-1.9746385183196717,-2.0042721618326143,0
2020-05-05,-1.8398244726632236,-1.8503648101514425,-1.8605014254227465,-1.843066756599989,-0.4047968938823992,0.08327672910569928,-1.81444175759098,-1.8872395502825774,-1.9505582863059379,-0.1360934820558503,0.23439814888826313,0.022268637301035565,-0.03437295066508113,-1.9778559439898096,-1.9873890939701777,1
2020-05-06,-1.8519008214544321,-1.8623939979190032,-1.8759183921721134,-1.8400590112921278,0.11050271326159516,0.08313024123311422,-1.8150389792527541,-1.886622327577854,-1.9464802266643175,0.20414018828127034,0.17800635724587247,0.00916262858327874,-0.026140633642047217,-1.977039579479298,-1.979560183550458,1
2020-05-07,-1.8519005203393601,-1.844350370082324,-1.8635847593522108,-1.831034563056852,-0.20848066783870453,0.24900294818438518,-1.8168304436800595,-1.8844619133601175,-1.9425589895366506,0.4082804456996153,0.2596713292897239,0.004686302149258566,-0.020475937832816836,-1.9751991617659392,-1.9731739461955524,1
2020-05-08,-1.8186913948725563,-1.8383359279590343,-1.8543347638186916,-1.831034563056852,0.016793046438218513,0.0,-1.8251905842664156,-1.8832273850268526,-1.9380103675327094,-0.34023370474968795,-0.5600735112148202,-0.0010813442919464825,-0.017131072356867956,-1.9751989178166482,-1.9634570309663313,0
2020-05-11,-1.8186912973819898,-1.8293141671787208,-1.8389180055263816,-1.809978123330388,-0.15519111547316597,0.5780606940114676,-1.8180246463339873,-1.8789065358604258,-1.9312658721227915,0.13609348922447673,-0.2564702695199375,0.011117735093693955,-0.011944800882763227,-1.9774614362189353,-1.9466016025720208,1
2020-05-12,-1.8337863470716795,-1.8473574863711326,-1.8605013213427217,-1.846074703959799,0.9706615333999167,-0.9794336332746443,-1.8186217877725548,-1.8807583283603229,-1.9260898494391654,-0.3402337246054269,-0.1100307137403289,-0.014084193076496799,-0.012981945063190987,-1.9880532160551763,-1.9240876445363506,0
2020-05-13,-1.8609576540818087,-1.85637935481784,-1.8759181882013876,-1.8340427124686105,-0.27906846687127274,0.33311251034563577,-1.8174274246722137,-1.8804497066424841,-1.9223254664322722,0.5443738969753648,0.043730869010640994,-0.02506586738091143,-0.016071516643051065,-1.9925592131980678,-1.9111719714431945,1
2020-05-14,-1.860957651350653,-1.868408235648666,-1.8759181854168043,-1.8581070995548845,0.11413956699061173,-0.6617498452685459,-1.8228018981773364,-1.8841532916422787,-1.92060014485301,0.0,-0.23063009841953636,-0.05721279246656611,-0.02515850659745367,-1.995970199053386,-1.9037967319293998,0
2020-05-15,-1.8337863511892667,-1.8473574904864263,-1.8635846575300752,-1.8280264136450934,0.5082789214631704,0.8384855968740694,-1.8222047166271658,-1.8881654361670492,-1.9169926159668902,0.06804674476510515,0.06824516439769912,-0.05692339650947131,-0.03236854539564705,-2.0017381080802545,-1.8898512133400245,1
2020-05-18,-1.8730338977183263,-1.8774301006810545,-1.8913350487840315,-1.8761555919215391,2.555934263636331,-1.3190693434640772,-1.8353423497264907,-1.89125179846212,-1.9221686755251415,-0.13609345885418872,-0.4380605280942886,-0.10150720000649284,-0.047311223505831314,-2.0099618546384987,-1.8920136669335124,0
2020-05-19,-1.8549195255580475,-1.8744225745355496,-1.882084744153775,-1.867131143686263,0.9302024332040038,0.2541547333192448,-1.8395225002428754,-1.8937208551286495,-1.9260898915815943,-0.34023370593556224,-0.3150474886158455,-0.12937629694539454,-0.06500038875607739,-2.016918064328436,-1.8928664256646237,1
2020-05-20,-1.86095744994186,-1.874422476135959,-1.8851679761484987,-1.8520908007313674,0.03520650688834982,0.42140011249807885,-1.843105429097486,-1.8949553420000058,-1.9264035892875353,0.1360934899475748,-0.31504597379910504,-0.13842452338137817,-0.08101370393707419,-2.0168943253717537,-1.8935622521220257,1
2020-05-21,-1.842843486121141,-1.8503648122056136,-1.8605014275077043,-1.831034563056852,-0.04577809937129715,0.5849367214006396,-1.8377309555923633,-1.8949553420000058,-1.9253056525845467,0.20414022284980768,-0.40900860449948634,-0.12721552342765843,-0.09151771979036596,-2.0161372577449987,-1.8920356130113711,1
2020-05-22,-1.8519008214544321,-1.8684084390238238,-1.885168386139264,-1.8641233983784018,0.3973511961905103,-0.908385052671873,-1.844896973747998,-1.8983503260129155,-1.9264036103587496,-0.34023364713545057,-0.24981719303366406,-0.14893565482849336,-0.10439059463340104,-2.015509105458106,-1.8950606032561976,0
2020-05-25,-1.8760529086131683,-1.8804373212334649,-1.9005850427511817,-1.8641233983784018,-0.24789891147506288,0.0,-1.842508327770522,-1.9039057449745163,-1.9270310268418451,0.20414018828127034,-0.274988080938242,-0.16646203561113868,-0.11829554860657712,-2.014948720664897,-1.8970070806173416,0
2020-05-26,-1.848881506891823,-1.853372031216534,-1.8697514209668675,-1.843066756599989,0.09199783631563187,0.588954574648853,-1.8377310358155703,-1.903597123256677,-1.9278152763745002,0.06804674102792088,-0.13207312736120824,-0.16157192168814358,-0.1284132030794545,-2.0160973437678233,-1.8974400715533186,1
2020-05-27,-1.8368054622848087,-1.8503648111819924,-1.8574180946224743,-1.8370506598284204,-0.41305888257212575,0.16627723584012793,-1.8347452483995264,-1.9039057449745163,-1.9278152763745002,-0.06804674098880067,-0.15459926025169657,-0.15269690757104776,-0.13468098803432516,-2.0160973437678233,-1.8974400715533186,1
2020-05-28,-1.8277483225112798,-1.8473574849807048,-1.8728346480411586,-1.8520908007313674,-0.16880243896512237,-0.4142883067246453,-1.838925358804308,-1.9032884600769295,-1.9293837543685954,-0.6124207047640908,-0.2579792897333822,-0.15973339224704217,-0.14114321411123232,-2.0183439562490055,-1.8983607757579337,0
2020-05-29,-1.8669958759286422,-1.8834445417858752,-1.8913350487840315,-1.8641233983784018,2.3047733928072254,-0.33426238468555386,-1.838925358804308,-1.9069920865386327,-1.9333049598894414,0.0,-0.5026159219706019,-0.1764521259530883,-0.14975344798148843,-2.0300114087708585,-1.8941176539899942,0
2020-06-01,-1.8549195297108894,-1.8593864733467167,-1.8697514209668675,-1.843066756599989,0.18619648742114198,0.588954574648853,-1.8347451681763198,-1.9035971025257228,-1.9331481163042747,0.20414022308377117,-0.0869961062863111,-0.17081177908883596,-0.15548094021212575,-2.029831159457367,-1.893977554948323,1
2020-06-02,-1.8428434851004032,-1.8533720322453542,-1.854334762776207,-1.8370506598284204,-0.34580352081935395,0.16627723584012793,-1.8335508451875817,-1.9005107816925606,-1.9328344185983342,0.06804674098880067,-0.13359483032314995,-0.16124269288103488,-0.1580937662333986,-2.029301380586927,-1.893880434255758,1
2020-06-03,-1.8186912973819898,-1.832321388402215,-1.8420013375368336,-1.809978123330388,1.601302783855177,0.7457267439770758,-1.828176371682459,-1.8961899325261335,-1.9312659089974167,0.13609348922447673,0.2627247427336481,-0.1297684423192862,-0.15370712024809213,-2.024069460057787,-1.896188684343622,1
2020-06-04,-1.7885009862859538,-1.8022489808817694,-1.8050011544920364,-1.7798974374205967,0.7047808719006112,0.8162001768116253,-1.8138444557059996,-1.8909431560133263,-1.928599462693512,0.1360935036652471,0.2627247427336481,-0.07878469048090173,-0.13970614748228882,-2.0114926755033933,-1.904095904448657,1
2020-06-05,-1.7673682151459231,-1.766162636761013,-1.780334814005715,-1.746809208254893,0.5317213493648246,0.8831358147993063,-1.790555097258203,-1.8789064736675627,-1.9242076948103441,0.40828044259233875,0.9520982867140919,-0.010391135953867862,-0.11443104913329073,-1.9902815210890055,-1.917656596226613,1
2020-06-08,-1.7220829499504098,-1.7240614472450277,-1.7371680723550922,-1.7077044782137234,0.8845523506598957,1.0252899795836254,-1.7636828099557957,-1.8628575638732108,-1.9188748338093549,0.27218697520180624,1.0583373557276665,0.07627505942989724,-0.07637642760551552,-1.9622329014043072,-1.9366024998849007,1
2020-06-09,-1.7190641408823266,-1.7240616505117878,-1.7433349414471024,-1.7016885834941036,0.21539328736670652,0.1545071414513184,-1.7368105627649915,-1.848351866322826,-1.9113460994023899,0.34023368295620904,1.0289432933083542,0.14651038568341712,-0.031479402532428265,-1.9365571738196747,-1.948290769887178,1
2020-06-10,-1.7039689867259185,-1.693989342580237,-1.7186681884022814,-1.6806321437676395,0.38729567078919963,0.5391005250283616,-1.7111326385629257,-1.8323029979903829,-1.9033468026331026,0.4763271803968398,1.0289439733609935,0.21660017132916407,0.0188615954037782,-1.9097004930144588,-1.9602511454275973,1
2020-06-11,-1.6647220429982603,-1.67594622062307,-1.715585060500006,-1.692664539362725,0.8749786292255477,-0.3047178232293732,-1.6938150555052327,-1.8159455286710553,-1.894720120987542,-0.6804673299240174,1.297907538113516,0.2560159448272998,0.06724554133609116,-1.8904695348536518,-1.9626229751485673,0
2020-06-12,-1.7401972174821765,-1.733083311210175,-1.7525849344619608,-1.719736873808809,0.6768531565189557,-0.689879423915179,-1.6884406221117136,-1.8011311679409223,-1.889073572816219,0.40828041995554054,0.9596174612982785,0.25742213155504495,0.106242069240297,-1.8792323180253863,-1.9627149042206107,0
2020-06-15,-1.722083042405443,-1.7330832033390022,-1.7772514801964927,-1.75884140179803,0.9197061617452975,-1.010684165001663,-1.6985923875717883,-1.7924894696080684,-1.8829564517469684,-0.8846076265412165,0.4757291153507773,0.21820957176366917,0.12936996216981028,-1.8763720278411615,-1.9527407528641103,0
2020-06-16,-1.71604512711069,-1.7360905314389126,-1.7433349388583723,-1.7257529705803776,0.2246040414596699,0.8731542957334862,-1.7033696795267406,-1.7810700928908458,-1.8755845609251696,-0.2721869467288609,0.5989026128154439,0.21255718402470733,0.1467091038264186,-1.8696273226186335,-1.9442875783528557,1
2020-06-17,-1.7190641383274181,-1.7360905314389126,-1.7464182705094997,-1.7257529705803776,0.1241158679748703,0.0,-1.7123271219980774,-1.7724284152889462,-1.868996919636025,-0.20414021004664568,0.7341512873343358,0.20349965850149226,0.15871652054996999,-1.8634313692831563,-1.9369162381165017,0
