Ticker,2330.TW,2330.TW,2330.TW,2330.TW,2330.TW
Price,Open,High,Low,Close,Volume
Date,,,,,
2020-03-23,234.70806795008042,239.7310032564051,230.1417631261489,232.8815460205078,76466709
2020-03-24,244.7539632922021,250.23352963456483,242.92744117808118,244.29733276367188,81952933
2020-03-25,252.51666661892557,255.71308012043096,250.23351411785032,252.97329711914062,79447199
2020-03-26,255.25650416782923,255.713134765625,251.60345938546317,255.713134765625,52845633
2020-03-27,259.3660906557635,261.19261242094495,249.32022094726562,249.32022094726562,68752306
2020-03-30,240.64428853543004,245.66722434926254,239.73102747836958,244.29733276367188,49159956
2020-03-31,249.32025948406135,250.2335205078125,246.12384590093237,250.2335205078125,48837923
2020-04-01,252.51668372953355,252.51668372953355,247.95037841796875,247.95037841796875,44515034
2020-04-06,249.32027140373324,251.60342407226562,246.58048820149443,251.60342407226562,56392754
2020-04-07,258.9095419624248,259.36617254789644,256.1697584495949,258.4529113769531,48787346
2020-04-08,260.279296875,260.73592722039473,258.45277549342103,260.279296875,37912826
2020-04-09,262.562586646198,263.01921723166964,257.99628079148147,258.4529113769531,27620430
2020-04-10,255.71310026274597,257.53962240747984,254.799839190379,255.2564697265625,27252858
2020-04-13,254.34323120117188,257.0830146611486,254.34323120117188,254.34323120117188,22196596
2020-04-14,256.6262541118421,260.73592722039473,255.71299342105263,260.279296875,48809688
2020-04-15,262.1059609587296,263.4758527407439,261.1926997707201,262.5625915527344,55216434
2020-04-16,258.45287830292864,263.4758141003354,258.45287830292864,261.6492919921875,47815280
2020-04-17,277.174767249949,281.7410731354507,274.434983718648,279.91455078125,116368201
2020-04-20,281.28439170435854,282.1976527163857,276.26145613820927,277.63134765625,41381669
2020-04-21,274.4349226612156,275.34818363512977,268.0420958438162,269.4119873046875,61479357
2020-04-22,268.9553181654742,269.4119485868078,265.3022747948056,268.4986877441406,42192580
2020-04-23,273.97826528791245,273.97826528791245,268.49869998215416,269.86859130859375,39474478
2020-04-24,269.86857900814135,271.2384702721421,268.4986877441406,268.4986877441406,26008090
2020-04-27,272.15185546875,272.60848609873113,270.32533294882546,272.15185546875,38493406
2020-04-28,272.60844362204233,272.60844362204233,268.95539915139517,270.78192138671875,37395165
2020-04-29,273.06500244140625,275.3481546357324,272.1517415636758,273.06500244140625,44059301
2020-04-30,275.8047690806522,278.54455155496333,275.348138668267,278.0879211425781,55126085
2020-05-04,268.9553568177304,270.7818787655588,268.4987263307733,269.4119873046875,71581861
2020-05-05,270.7818521928868,272.1517435193263,269.4119608664472,269.86859130859375,23547405
2020-05-06,268.95533448296624,270.3252258300781,267.12881268681707,270.3252258300781,34240479
2020-05-07,268.9553163672696,273.0649901317949,268.9553163672696,271.6950988769531,27621198
2020-05-08,273.97825096835606,273.97825096835606,270.32520762211135,271.6950988769531,32295893
2020-05-11,273.97831001155004,275.3482015616078,272.6084184614923,274.8915710449219,28727019
2020-05-12,271.695139739473,272.6084007133872,269.4119873046875,269.4119873046875,52089788
2020-05-13,267.58545117105297,271.2384948730469,267.12882070830375,271.2384948730469,26156418
2020-05-14,267.5854797363281,269.41200178230986,267.12884922483266,267.5854797363281,34315948
2020-05-15,271.69522483876887,272.60848609873113,268.9554410588821,272.15185546875,42494804
2020-05-18,265.75896417025865,268.04211678340516,264.845703125,264.845703125,84986065
2020-05-19,268.49872862617923,268.49872862617923,266.215576171875,266.215576171875,51250214
2020-05-20,267.5854269014735,268.4986877441406,265.7589052161392,268.4986877441406,32677994
2020-05-21,270.32520762211135,272.15172929523374,269.41194678555013,271.6950988769531,30997468
2020-05-22,268.9553631821724,269.411993679935,265.75894969783417,266.6722106933594,40192923
2020-05-25,265.30231920007157,267.5854716888846,263.47579720902115,266.6722106933594,26803223
2020-05-26,269.4119608664472,271.6951130771798,268.0420695400077,269.86859130859375,33856481
2020-05-27,271.23855194554966,272.1518130632114,269.868660269057,270.78192138671875,23375959
2020-05-28,272.6083615361428,272.6083615361428,267.5854269014735,268.4986877441406,28444568
2020-05-29,266.6722106933594,267.128841191122,264.84568870230896,266.6722106933594,79774181
2020-06-01,268.49869998215416,270.7818521928868,268.0420695400077,269.86859130859375,35811214
2020-06-02,270.32529082788784,271.6951825043805,270.32529082788784,270.78192138671875,24771587
2020-06-03,273.97831001155004,274.8915710449219,272.15178794480636,274.8915710449219,65176337
2020-06-04,278.5446246776706,279.4578857421875,277.6313636131536,279.4578857421875,46572451
2020-06-05,281.74099119134354,284.9374043815209,281.2843607356039,284.48077392578125,42981262
2020-06-08,288.5904398984129,291.33022255567636,287.6771790126584,290.4169616699219,50302921
2020-06-09,289.0471087129886,291.33026123046875,286.7639561955084,291.33026123046875,36417082
2020-06-10,291.33028905114463,295.8965945221657,290.4170279569404,294.5267028808594,39984259
2020-06-11,297.266501011603,298.6363927213339,290.87367303285885,292.7001953125,50104255
2020-06-12,285.8506713094591,289.9603454976142,285.3940408441085,288.5904541015625,45992918
2020-06-15,288.5905248983997,289.9604166305123,281.7410662378364,282.6543273925781,51032404
2020-06-16,289.5037375798301,289.5037375798301,286.76395457434273,287.6772155761719,36608216
2020-06-17,289.04710707891553,289.5037375798301,286.3073240734282,287.6772155761719,34522968
2020-06-18,289.51837158203125,289.9786551616529,288.13752084316627,289.51837158203125,29044474
2020-06-19,289.0580880024096,289.51837158203125,287.2169536839229,289.51837158203125,48130280
2020-06-22,289.5183058029566,291.3594397031344,287.2168884277344,287.2168884277344,37374616
2020-06-23,290.89920479910717,291.3594883510045,287.6772199358259,289.9786376953125,41300084
2020-06-24,293.66087982898625,294.5814468503937,290.8991787647638,292.280029296875,54147024
2020-06-29,289.05802232791217,289.97858927800104,285.3757545275566,287.2168884277344,56580892
2020-06-30,288.59773464020066,289.05801810852637,286.29631729857226,288.137451171875,48991860
2020-07-01,289.97861174335634,292.74031280757873,289.0580447219488,292.280029296875,29532342
2020-07-02,293.6609061104911,296.422607421875,292.74033900669644,296.422607421875,34526178
2020-07-03,301.02542563454335,304.2474103125889,300.56514210910825,303.32684326171875,53341987
2020-07-06,306.08858345528324,311.1517028808594,305.62829987114,311.1517028808594,57256220
2020-07-07,316.2147736091557,318.5161911754524,311.15165496330314,311.6119384765625,59046323
2020-07-08,310.69146656920134,315.2943031109673,310.69146656920134,313.9134521484375,30720218
2020-07-09,318.51623977439993,319.43680694137794,315.7545382734658,317.5956726074219,35522376
2020-07-10,324.49989526822543,324.960178807613,318.05592571679966,320.817626953125,60902108
2020-07-13,323.1191397641374,326.34112548828125,322.6588560892597,326.34112548828125,48069523
2020-07-14,326.8013090739716,335.0864126842976,326.34102554006455,334.6261291503906,61764150
2020-07-15,336.92762592410253,340.6098950598851,332.3247895043744,334.1659240722656,73438362
2020-07-16,330.4836340417395,332.3247684932255,325.42051430015294,329.102783203125,68220512
2020-07-17,332.32465156742273,339.68918678221326,331.4040846655739,337.8480529785156,65727485
2020-07-20,340.6097887383132,340.6097887383132,333.705536263888,336.9275207519531,42769238
2020-07-21,342.9111359200341,356.25935463369984,341.9905691121951,352.57708740234375,64219128
2020-07-22,350.7361011505127,355.3389371236165,348.8949667612711,353.497802734375,43759670
2020-07-23,351.6566336495536,352.5772007533482,348.89493233816967,351.19635009765625,45209282
2020-07-24,359.02116607507895,363.62400153757994,351.6566293350773,355.3388977050781,86682734
2020-07-27,387.09849305708923,390.78076171875,383.41622439542846,390.78076171875,99333798
2020-07-28,427.1430989583333,429.4445165173761,394.4629696199264,400.4466552734375,166307746
2020-07-29,394.0027115808279,397.2246963717926,386.1778913741993,388.47930908203125,85663166
2020-07-30,401.82760219310285,405.9701547930318,394.46306423767373,399.52618408203125,69293949
2020-07-31,392.1616080404028,397.68501097054934,391.7013244628906,391.7013244628906,49897674
2020-08-03,387.09842307750995,390.32040757399335,382.03530458303595,382.95587158203125,76429571
2020-08-04,388.0190558427929,391.7013244628906,385.25735437771965,391.7013244628906,41223445
2020-08-05,396.3041294337986,399.0658306842083,392.161577558184,394.92327880859375,47223834
2020-08-06,402.74807283248026,403.2083563442888,396.7643871789691,400.4466552734375,41029627
2020-08-07,399.06590496530157,399.5261885927125,394.002785063781,398.6056213378906,36589460
2020-08-10,393.54244543134683,402.748116669507,393.54244543134683,400.906982421875,36067500
2020-08-11,397.68498005900346,400.44668130941324,394.92327880859375,394.92327880859375,34545313
2020-08-12,388.47932219220803,389.86017286350733,385.7176208496094,385.7176208496094,52143474
2020-08-13,394.0027117251238,394.92327880859375,390.7807269329791,394.92327880859375,44352335
2020-08-14,390.32039140259076,394.00265924601143,389.3998244417356,393.08209228515625,23419955
2020-08-17,393.08211908450073,400.4466552734375,391.7012685490751,400.4466552734375,34137731
2020-08-18,405.049592121644,405.50987574905497,397.6850540830687,398.6056213378906,41643160
2020-08-19,401.3672705934759,401.8275541606703,393.5424499511719,393.5424499511719,31486800
2020-08-20,393.08220714890814,393.5424907638366,369.14745917262803,382.035400390625,75097235
2020-08-21,388.01906022250444,393.082179632288,386.6382094743816,390.78076171875,41609467
2020-08-24,393.54249348150233,399.98646413500063,391.24107539096724,394.0027770996094,48375406
2020-08-25,399.0658220964965,401.36723975564587,396.30412090551727,399.98638916015625,35977899
2020-08-26,400.9069694070255,406.8906555175781,400.4466858600599,406.8906555175781,39243340
2020-08-27,412.41408009572075,417.4771993826102,408.7318115234375,408.7318115234375,53072712
2020-08-28,405.049490391523,405.50977390333156,396.7643871789691,400.4466552734375,56842210
2020-08-31,402.2878422261961,404.58926008790206,392.62188720703125,392.62188720703125,81480538
2020-09-01,395.84382015535203,400.4466552734375,394.0026861081178,400.4466552734375,37429577
2020-09-02,405.970159376466,405.970159376466,396.3042032008358,398.6056213378906,34871407
2020-09-03,404.5892640910018,404.5892640910018,399.0658611682577,401.3672790527344,34951617
2020-09-04,393.0821446416539,398.1452636007384,393.0821446416539,394.92327880859375,46119911
2020-09-07,394.0026941433759,398.14524583413566,391.24099301620265,392.16156005859375,32019312
2020-09-08,394.0027031068735,398.6055384235426,393.5424195752066,396.764404296875,23714670
2020-09-09,391.24095836344594,394.00265924601143,389.3998244417356,393.08209228515625,40551362
2020-09-10,398.1452377143948,400.4466552734375,396.3041036671606,400.4466552734375,35098921
2020-09-11,400.9069476045694,401.8275146484375,398.14524647296497,401.8275146484375,34298469
2020-09-14,401.3673477691858,406.8907516375691,400.9070641134872,405.9701843261719,39085833
2020-09-15,405.5098523772165,411.4935391886851,404.58928517545206,409.65240478515625,39061449
2020-09-16,423.4608546094603,425.3019887599362,419.3183027708895,421.6197204589844,64261238
2020-09-17,419.3056381378684,421.1568771583447,413.28911132132066,415.1403503417969,42058506
2020-09-18,413.7519871479756,416.06603629309853,410.049508515779,410.9751281738281,52454922
2020-09-21,410.5123128024014,416.52884049849075,407.27264404296875,407.27264404296875,39463920
2020-09-22,407.2726475346825,408.1982671881704,403.57016892073085,404.49578857421875,36130639
2020-09-23,403.5701525555075,405.88420159539,399.8676740916955,401.256103515625,45710963
2020-09-24,393.85115848478137,397.0908272384752,391.537109375,391.537109375,79806381
2020-09-25,395.23959703265496,396.16521669783685,389.6858790415638,392.4627380371094,38775269
2020-09-28,395.23958830761603,399.4048767089844,392.92553919574476,399.4048767089844,34156973
2020-09-29,400.33044589367927,402.64449471387394,396.16515801732885,398.9420166015625,32230502
2020-09-30,398.47931602425166,402.64460504192675,398.47931602425166,400.7933654785156,27334204
2020-10-05,405.4213826262193,405.4213826262193,399.4048552584786,400.3304748535156,32945832
2020-10-06,408.6610843107291,409.12389414573556,404.9586056306772,406.8098449707031,35775395
2020-10-07,402.6446023428682,411.9008000978767,402.6446023428682,410.049560546875,42926239
2020-10-08,416.52880536009934,420.2312836299669,415.140376008899,419.3056640625,60853811
2020-10-12,423.93373413085936,427.63621215820314,423.4709243774414,425.78497314453125,64719223
2020-10-13,430.41308910815746,430.41308910815746,422.54532296316967,427.63623046875,45750738
2020-10-14,426.2478961819917,426.7107060584108,423.00822704705797,424.8594665527344,40809241
2020-10-15,422.08252276490066,422.5453325486341,416.52880536009934,419.3056640625,47775028
2020-10-16,417.45441904046754,422.08251681253483,415.1403701544339,415.6031799316406,46876801
2020-10-19,419.30559882492315,423.47088623046875,417.454359978014,423.47088623046875,34470906
2020-10-20,421.6196946103927,423.0081239010965,417.45440673828125,417.45440673828125,25205638
2020-10-21,419.76847384623346,422.08252276490066,417.45442492756627,419.3056640625,28058921
2020-10-22,416.5288837139423,421.156982421875,416.06607384314907,421.156982421875,23438547
2020-10-23,423.9338454525028,423.9338454525028,417.91731707817684,418.380126953125,18777385
2020-10-26,421.15696818033854,421.15696818033854,416.52886962890625,416.52886962890625,15059581
2020-10-27,414.21479346768166,415.1404131178888,412.36355416726747,413.7519836425781,20117660
2020-10-28,411.9007478318773,413.7519871479756,410.049508515779,410.9751281738281,24710230
2020-10-29,404.0329787474748,406.8098377079385,403.1073590939869,404.49578857421875,41285612
2020-10-30,404.4958047513609,404.4958047513609,399.8677062988281,399.8677062988281,47668895
2020-11-02,400.79325101131957,403.1072998046875,396.1651534245838,403.1072998046875,33477443
2020-11-03,406.80984320608127,410.04951203707395,405.4214137070844,408.1982727050781,30328495
2020-11-04,411.4379612223307,417.9172991943359,410.049531656901,416.52886962890625,37512790
2020-11-05,417.91721650184917,417.91721650184917,412.3634993390339,417.45440673828125,34886108
2020-11-06,421.156975340448,421.6197852034595,416.52887671033324,418.8429260253906,30154140
2020-11-09,423.93382710796925,425.78506652765475,420.23134826859837,424.3966369628906,39245881
2020-11-10,418.38002626541714,420.6940750832568,415.14035792044155,417.45440673828125,34820499
2020-11-11,415.140441660808,423.0082092285156,415.140441660808,423.0082092285156,36765561
2020-11-12,428.5619057068138,429.02471554019047,423.4709975396702,423.9338073730469,40100880
2020-11-13,424.85937182934254,427.63623046875,422.54532296316967,427.63623046875,31037438
2020-11-16,435.04123340953475,448.4627182700417,434.1156137639826,447.9999084472656,81994937
2020-11-17,464.6610918290583,468.3635706484133,449.38836669921875,449.38836669921875,72413868
2020-11-18,453.5535914461378,460.0329284667969,450.3139229358082,460.0329284667969,50387727
2020-11-19,461.88419606734294,461.88419606734294,453.5536193847656,453.5536193847656,44220053
2020-11-20,449.85115326428024,453.5536318919698,449.85115326428024,451.702392578125,32281453
2020-11-23,457.71889020260966,461.42136858645284,455.4048412127077,459.57012939453125,38084006
2020-11-24,462.3469932370069,462.809803040047,454.9420363883662,455.40484619140625,35479226
2020-11-25,458.18175204235916,458.644561892907,450.77679443359375,450.77679443359375,41419632
2020-11-26,452.6280212402344,456.7933097792549,451.70240156489643,452.6280212402344,28893033
2020-11-27,451.2395917272275,455.4048802662481,450.3139720518896,452.6280212402344,32960189
2020-11-30,456.33046853405875,456.79327833987423,444.7602233886719,444.7602233886719,119895176
2020-12-01,453.0908095690669,453.5536193847656,447.537091780682,453.5536193847656,37018651
2020-12-02,462.34702614457433,462.80983598055485,456.79330811280767,461.88421630859375,50621339
2020-12-03,462.3469774027466,462.3469774027466,458.1816893180371,460.0329284667969,35651379
2020-12-04,461.4213816223751,467.43790916609714,460.49576200026405,465.586669921875,51172005
2020-12-07,473.9172239785992,476.69408271284885,468.3635065101,475.7684631347656,44271244
2020-12-08,475.7684923710714,485.9503083556663,471.1403941962555,485.0246887207031,40771761
2020-12-09,482.24788536658656,485.0247445913462,481.322265625,481.322265625,43314115
2020-12-10,472.99161672592163,476.6940951347351,472.06599712371826,473.917236328125,42556926
2020-12-11,478.54530949555624,478.54530949555624,467.4378748457561,477.61968994140625,45660960
2020-12-14,473.9173228346457,474.8429426058071,470.21484375,470.21484375,30260485
2020-12-15,469.2890961056664,472.0659546625046,466.5122375488281,466.5122375488281,39852366
2020-12-16,471.1403775215149,476.6940951347351,469.28913831710815,473.917236328125,52012348
2020-12-17,479.0331640769177,479.0331640769177,472.52203369140625,472.52203369140625,38215179
2020-12-18,472.5219709807751,476.24261642156864,471.5918096205768,474.3822937011719,39924864
2020-12-21,476.24267199612405,480.8934793398362,472.52202612115434,479.96331787109375,34813281
2020-12-22,476.24260191552065,479.96324724298563,473.4521179199219,473.4521179199219,22454277
2020-12-23,472.5219565880557,475.3124405836544,470.66163392432316,473.4521179199219,18086715
2020-12-24,475.31245506137026,476.24261642156864,472.5219709807751,474.3822937011719,14950143
2020-12-25,478.1029536476807,479.0331150361003,474.38230809400227,475.3124694824219,12327895
2020-12-28,476.2426881067961,479.0331726074219,473.4522036061703,479.0331726074219,19087382
2020-12-29,479.0331726074219,480.89349560783904,477.1728496070047,479.0331726074219,19907528
2020-12-30,479.96323451450894,488.3346862792969,478.1029119001116,488.3346862792969,46292401
2020-12-31,489.2649496978184,492.985595703125,487.4046266951651,492.985595703125,29970398
2021-01-04,492.98565024760234,502.28726629000994,491.1253270391208,498.5666198730469,38770328
2021-01-05,498.5665832744753,504.1475524902343,497.6364217385155,504.1475524902344,34411866
2021-01-06,516.2395681579256,516.2395681579256,503.21730878096895,510.6585998535156,53030554
2021-01-07,515.3094830268252,530.1920673741704,514.3793215051162,525.541259765625,51166782
2021-01-08,539.4937133789062,539.4937133789062,531.1222592057853,539.4937133789062,59563555
2021-01-11,536.7031038885248,543.2142333984375,533.9126198128478,543.2142333984375,48810990
2021-01-12,542.2841114231375,555.3063713887017,541.3539499970257,549.7254028320312,50232426
2021-01-13,553.446006081321,562.7476196289062,551.585683371804,562.7476196289062,62662393
2021-01-14,546.0048318811365,555.3064474157385,546.0048318811365,550.6556396484375,75288477
2021-01-15,577.6302678112976,581.3509136587134,559.0270385742188,559.0270385742188,92010500
2021-01-18,565.5381937294069,565.5381937294069,552.515932689585,564.6080322265625,45726476
2021-01-19,574.8396691135242,587.8619269898824,570.1888627291106,583.2111206054688,50672866
2021-01-20,588.7921929337326,604.6049374517002,586.9318700492659,601.814453125,82066422
2021-01-21,595.3033293090639,631.579625938835,595.3033293090639,625.9986572265625,89019137
2021-01-22,603.6748046875,618.5573884702427,603.6748046875,603.6748046875,125179403
2021-01-25,597.1636280222526,600.8842736797121,582.2810453924146,588.7921752929688,93050133
2021-01-26,587.862153533985,595.3034466166937,567.3985975565362,573.9097290039062,100153482
2021-01-27,574.8398008765244,581.3509313071646,568.3286704458842,572.04931640625,59985191
2021-01-28,558.0968771123648,565.5381688071964,556.2365541886569,559.0270385742188,96447533
2021-01-29,575.7699227631597,575.7699227631597,549.7254028320312,549.7254028320312,90745237
2021-02-01,553.4460903735871,569.2588358128324,546.0047984021776,568.3286743164062,67462398
2021-02-02,585.0716368276861,593.4430910907214,578.5605057342143,587.8621215820312,78429188
2021-02-03,593.442876906622,597.1635219029018,586.0015869140625,586.0015869140625,48738970
2021-02-04,582.280959328586,587.8619269898824,576.6999916672897,583.2111206054688,46371900
2021-02-05,593.4430910907214,596.2335758450665,586.9319599972496,587.8621215820312,53267273
2021-02-17,616.6970825195312,621.3478900800103,613.9065979832437,616.6970825195312,107614290
2021-02-18,617.6272009647254,618.5573624119614,610.1859093868371,613.9065551757812,53109010
2021-02-19,610.1857326016104,611.1158937793567,601.8142820018932,606.465087890625,50279585
2021-02-22,613.9064716045673,615.7667942457932,604.6048583984375,604.6048583984375,36474610
2021-02-23,596.2335205078125,598.0938435047168,588.7922285201955,596.2335205078125,50076333
2021-02-24,583.2112751953125,591.58272890625,581.3509521484375,581.3509521484375,66206750
2021-02-25,591.5828105776329,591.5828105776329,584.1415173628199,590.6526489257812,43231417
2021-02-26,568.328663841726,574.8397941967048,563.6778564453125,563.6778564453125,111861175
2021-03-02,577.6302601480719,578.5604215975857,566.4683227539062,566.4683227539062,54041533
2021-03-03,566.4682661344767,578.5603637695312,559.0269752821355,578.5603637695312,48252965
2021-03-04,566.4683302690503,568.3286531927581,559.0270385742188,559.0270385742188,67711962
2021-03-05,546.9349395701175,562.7476844216345,543.2142937227018,559.0270385742188,79918467
2021-03-08,565.5380630748327,567.3983856507368,556.2364501953125,556.2364501953125,43219772
2021-03-09,544.1443107027968,553.4459228515625,544.1443107027968,553.4459228515625,68768861
2021-03-10,559.026980912865,559.026980912865,551.5856899855723,555.3063354492188,40146301
2021-03-11,554.3762239102268,569.2588071024477,553.446062460713,566.4683227539062,54416046
2021-03-12,572.049363226378,574.8398479250433,566.4683938290475,571.1192016601562,33168846
2021-03-15,571.1191588056848,571.1191588056848,566.4683513235539,568.3286743164062,27416758
2021-03-16,567.3984805133565,570.18896484375,564.6079961829629,570.18896484375,36949425
2021-03-17,571.5898659813482,571.5898659813482,562.2501622888426,564.1181030273438,39517807
2021-03-18,565.986126161493,568.788037677144,562.250244140625,562.250244140625,29415526
2021-03-19,554.7784126397922,558.5142942063901,551.9765014648438,551.9765014648438,70866028
2021-03-22,549.1745696043687,558.5142731690688,547.3066288914287,553.8444213867188,34089033
2021-03-23,557.5804150513928,563.184238318241,553.844532873494,554.7785034179688,29374037
2021-03-24,533.2970672183567,543.5707410176595,533.2970672183567,537.9669189453125,107253959
2021-03-25,534.2311086107337,542.6368428371263,532.3631676715353,537.0330200195312,67833354
2021-03-26,543.5708384368379,552.9105435646187,541.7028974112818,551.0426025390625,36829858
2021-03-29,559.4482421875,562.2501532502088,556.6463311247913,559.4482421875,37884733
2021-03-30,560.3823561165201,560.3823561165201,552.9105913682998,557.5804443359375,33099123
2021-03-31,556.6464577566014,557.580428323307,548.24072265625,548.24072265625,38790886
2021-04-01,558.514362119757,562.250244140625,554.7784800988892,562.250244140625,43091157
2021-04-07,573.4578052958504,573.4578052958504,567.8539830942623,569.721923828125,24603109
2021-04-08,565.9861321752651,572.52392578125,563.184220629843,572.52392578125,23976625
2021-04-09,577.1936867635758,577.1936867635758,568.7879534611936,569.721923828125,27303862
2021-04-12,571.5899171939566,572.5238876468879,563.1841831175749,565.0521240234375,22606128
2021-04-13,564.1181535705063,572.5238876468879,564.1181535705063,565.0521240234375,25971622
2021-04-14,567.854083690768,571.5899658203125,560.382319431679,571.5899658203125,30077913
2021-04-15,571.5898926570073,578.127685546875,566.920040592816,578.127685546875,33530942
2021-04-16,569.721923828125,570.6558941950564,563.1841312596056,569.721923828125,48507383
2021-04-19,565.0522063146183,566.9201474925179,561.3163239588192,563.1842651367188,24231637
2021-04-20,558.514362119757,562.250244140625,555.7124506041062,562.250244140625,34771635
2021-04-21,559.448377557703,559.448377557703,552.9105834960938,552.9105834960938,38458220
2021-04-22,556.6463534230911,558.5142942063901,551.9765014648438,551.9765014648438,33868521
2021-04-23,552.9105390884552,562.250244140625,551.0425980780212,562.250244140625,27754511
2021-04-26,565.0520719934683,569.721923828125,563.1841312596056,569.721923828125,30887664
2021-04-27,567.8539830942623,570.6558941950564,565.0520719934683,569.721923828125,26317481
2021-04-28,565.986126161493,567.854067171927,561.316273635408,562.250244140625,24024054
2021-04-29,568.7880590820313,568.7880590820313,560.38232421875,560.38232421875,31828333
2021-05-03,555.7124146961031,557.5803555858379,549.1746215820312,549.1746215820312,41762441
2021-05-04,549.1745902898953,554.7784126397922,543.5707679399984,551.9765014648438,40273595
2021-05-05,554.7784142127404,554.7784142127404,546.3726806640625,546.3726806640625,29254785
2021-05-06,551.0426343563671,551.0426343563671,541.70292868931,548.24072265625,30725590
2021-05-07,554.7783904163189,560.3822125417363,550.1085386451377,559.4482421875,28075722
2021-05-10,556.6463745324438,557.5803449595116,549.1746111159009,550.1085815429688,20434079
2021-05-11,540.7689445215015,541.7029150647165,532.3632096325663,533.2971801757812,59349193
2021-05-12,529.5611686706543,533.2970499311175,483.79662322998047,523.0233764648438,131741482
2021-05-13,510.8818664550781,525.8253945415155,505.2780434226641,510.8818664550781,66765627
